scenario,popsize,nItems,landsize,nClusters,clusterSpread,tmax,genmax,g_patho_init,range_food,range_agents,range_move,handling_time,regen_time,pTransmit,initialInfections,costInfect,multithreaded,dispersal,infect_percent,mProb,mSize,replicate,seed
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,6,1675705397
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,7,1675705398
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,8,1675705399
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,9,1675705400
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,10,1675705401
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,1,1675705402
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,2,1675705403
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,3,1675705404
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,4,1675705405
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,5,1675705406
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,6,1675705407
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,7,1675705408
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,8,1675705409
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,9,1675705410
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,10,1675705411
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,1,1675705412
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,2,1675705413
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,3,1675705414
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,4,1675705415
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,5,1675705416
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,6,1675705417
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,7,1675705418
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,8,1675705419
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,9,1675705420
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,10,1675705421
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,1,1675705422
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,2,1675705423
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,3,1675705424
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,4,1675705425
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,5,1675705426
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,6,1675705427
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,7,1675705428
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,8,1675705429
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,9,1675705430
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,10,1675705431
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,1,1675705432
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,2,1675705433
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,3,1675705434
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,4,1675705435
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,5,1675705436
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,6,1675705437
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,7,1675705438
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,8,1675705439
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,9,1675705440
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,10,1675705441
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,1,1675705442
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,2,1675705443
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,3,1675705444
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,4,1675705445
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,5,1675705446
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,6,1675705447
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,7,1675705448
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,8,1675705449
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,9,1675705450
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,FALSE,2,TRUE,0.01,0.01,10,1675705451
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,1,1675705452
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,2,1675705453
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,3,1675705454
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,4,1675705455
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,5,1675705456
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,6,1675705457
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,7,1675705458
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,8,1675705459
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,9,1675705460
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,FALSE,2,TRUE,0.01,0.01,10,1675705461
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,1,1675705462
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,2,1675705463
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,3,1675705464
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,4,1675705465
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,5,1675705466
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,6,1675705467
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,7,1675705468
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,8,1675705469
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,9,1675705470
1,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,FALSE,2,TRUE,0.01,0.01,10,1675705471
