scenario,popsize,nItems,landsize,nClusters,clusterSpread,tmax,genmax,g_patho_init,range_food,range_agents,range_move,handling_time,regen_time,pTransmit,initialInfections,costInfect,nThreads,dispersal,infect_percent,replicate,ofi
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,3,1645090873
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,4,1645090874
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,5,1645090875
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,6,1645090876
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,7,1645090877
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,8,1645090878
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,9,1645090879
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.5,1,3,FALSE,10,1645090880
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,1,1645090881
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,2,1645090882
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,3,1645090883
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,4,1645090884
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,5,1645090885
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,6,1645090886
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,7,1645090887
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,8,1645090888
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,9,1645090889
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,3,FALSE,10,1645090890
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,1,1645090891
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,2,1645090892
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,3,1645090893
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,4,1645090894
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,5,1645090895
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,6,1645090896
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,7,1645090897
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,8,1645090898
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,9,1645090899
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,3,FALSE,10,1645090900
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,1,1645090901
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,2,1645090902
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,3,1645090903
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,4,1645090904
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,5,1645090905
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,6,1645090906
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,7,1645090907
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,8,1645090908
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,9,1645090909
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,3,FALSE,10,1645090910
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,1,1645090911
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,2,1645090912
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,3,1645090913
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,4,1645090914
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,5,1645090915
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,6,1645090916
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,7,1645090917
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,8,1645090918
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,9,1645090919
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.1,1,3,FALSE,10,1645090920
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,1,1645090921
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,2,1645090922
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,3,1645090923
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,4,1645090924
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,5,1645090925
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,6,1645090926
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,7,1645090927
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,8,1645090928
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,9,1645090929
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.25,1,3,FALSE,10,1645090930
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,1,1645090931
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,2,1645090932
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,3,1645090933
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,4,1645090934
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,5,1645090935
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,6,1645090936
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,7,1645090937
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,8,1645090938
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,9,1645090939
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.5,1,3,FALSE,10,1645090940
