scenario,popsize,nItems,landsize,nClusters,clusterSpread,tmax,genmax,g_patho_init,range_food,range_agents,range_move,handling_time,regen_time,pTransmit,initialInfections,costInfect,nThreads,dispersal,infect_percent,replicate,ofi
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,5,1646315686
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,6,1646315687
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,7,1646315688
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,8,1646315689
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,9,1646315690
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,3,TRUE,10,1646315691
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,1,1646315692
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,2,1646315693
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,3,1646315694
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,4,1646315695
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,5,1646315696
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,6,1646315697
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,7,1646315698
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,8,1646315699
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,9,1646315700
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,3,TRUE,10,1646315701
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,1,1646315702
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,2,1646315703
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,3,1646315704
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,4,1646315705
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,5,1646315706
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,6,1646315707
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,7,1646315708
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,8,1646315709
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,9,1646315710
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,3,TRUE,10,1646315711
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,1,1646315712
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,2,1646315713
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,3,1646315714
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,4,1646315715
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,5,1646315716
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,6,1646315717
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,7,1646315718
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,8,1646315719
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,9,1646315720
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,3,TRUE,10,1646315721
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,1,1646315722
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,2,1646315723
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,3,1646315724
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,4,1646315725
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,5,1646315726
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,6,1646315727
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,7,1646315728
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,8,1646315729
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,9,1646315730
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,3,TRUE,10,1646315731
