gen,energy.mean,energy.sd,intake.mean,intake.sd,moved.mean,moved.sd,assoc.mean,assoc.sd,repl,cost,regen,local,infect_percent,gen_bin,gen_abs
400,16.7269994556904,1.93866983909001,16.7269994556904,1.93866983909001,18.226,9.5171464290671,44068.066,5864.83094638741,3,0.25,50,1,0,400,-2600
405,16.0249994516373,1.50730485004881,16.0249994516373,1.50730485004881,21.638,7.40382260581362,43617.872,5976.30089640949,3,0.25,50,1,0,400,-2600
410,16.3669994547884,1.88763614593275,16.3669994547884,1.88763614593275,19.92,9.2160442133208,43643.538,6333.71426805905,3,0.25,50,1,0,400,-2600
415,16.0889994547367,1.81627464992897,16.0889994547367,1.81627464992897,21.352,8.92588588756071,43965.4,6358.60387242458,3,0.25,50,1,0,400,-2600
420,15.430999462988,2.59046727912171,15.430999462988,2.59046727912171,24.512,12.6948878038644,41056.07,9035.75674268215,3,0.25,50,1,0,400,-2600
425,15.6449994557421,2.06052308341363,15.6449994557421,2.06052308341363,23.508,10.1150662444821,42284.696,7813.32767611423,3,0.25,50,1,0,400,-2600
430,15.6729994587898,2.21137879770281,15.6729994587898,2.21137879770281,23.38,10.880458112482,42225.322,7772.90460705499,3,0.25,50,1,0,400,-2600
435,15.938999455452,1.89455391986105,15.938999455452,1.89455391986105,22.07,9.25615756703675,43223.028,6578.0654616423,3,0.25,50,1,0,400,-2600
440,16.9549994547367,1.62886165036223,16.9549994547367,1.62886165036223,17.11,7.89953830364925,44806.366,4802.69509634131,3,0.25,50,1,0,400,-2600
445,16.4029994620343,2.4989768813244,16.4029994620343,2.4989768813244,19.81,12.27433169003,42872.878,7612.20540193698,3,0.25,50,1,0,400,-2600
450,16.6649994548818,1.8159568497355,16.6649994548818,1.8159568497355,18.544,8.8835747196497,44047.376,5527.54915871655,3,0.25,50,1,0,400,-2600
